stage,policy_id,game,game_name,split,weeks,draws,replicates,cost_per_replicate,raw_roi_mean,raw_roi_median,robust_roi_mean,fixed_roi_mean,delta_robust_roi_mean,delta_robust_roi_median,delta_ci_low,delta_ci_high,delta_fixed_roi_mean,delta_fixed_ci_low,delta_fixed_ci_high,positive_replicate_rate,active_week_rate,active_week_win_rate,median_max_drawdown,hits_per_replicate,top2_hits_all_replicates
refined,candidate__antipop_ref_m070_d080,lotto649,大樂透,validation,255,542,8,135500,-0.6605101476014761,-0.670129151291513,-0.6605101476014761,-0.6884123616236163,0.02815590405904059,0.010933579335793359,0.024407142857142856,0.024407142857142856,0.012990774907749076,0.00829047619047619,0.00829047619047619,0.5,0.8352941176470589,0.5305164319248826,-90802.5,86.25,0
refined,candidate__antipop_ref_m070_d090,lotto649,大樂透,holdout,255,573,8,143250,-0.5668542757417102,-0.6830715532286213,-0.5668542757417102,-0.6928446771378708,0.0907024432809773,-0.0025270506108202445,0.05532749766573296,0.05532749766573296,0.01280628272251309,0.00883548085901027,0.00883548085901027,0.5,0.8705882352941177,0.5585585585585585,-97950.0,96.125,0
refined,candidate__antipop_ref_m070_d090,lotto649,大樂透,train,510,1038,8,259500,-0.613635838150289,-0.627495183044316,-0.613635838150289,-0.6634527938342967,0.043844412331406554,0.052206165703275534,0.044574171335200745,0.044574171335200745,0.012113198458574182,0.012282994864612512,0.012282994864612512,0.625,0.8686274509803922,0.5033860045146726,-165256.0,159.125,0
refined,candidate__antipop_ref_m070_d090,lotto649,大樂透,validation,255,542,8,135500,-0.6923173431734317,-0.6888228782287822,-0.6923173431734317,-0.6923173431734317,-0.0036512915129151306,-0.007575645756457565,-0.004948412698412701,-0.004948412698412701,0.009085793357933579,0.00858786181139122,0.00858786181139122,0.375,0.9058823529411765,0.4935064935064935,-93335.5,84.125,0
refined,candidate__antipop_ref_m070_d100,lotto649,大樂透,holdout,255,573,8,143250,-0.6735636998254799,-0.6719022687609075,-0.6735636998254799,-0.6851657940663176,-0.01600698080279232,-0.006980802792321118,-0.013407749766573291,-0.013407749766573291,0.020485165794066316,0.013786928104575165,0.013786928104575165,0.5,0.8823529411764706,0.5688888888888889,-96250.0,98.0,0
refined,candidate__antipop_ref_m070_d100,lotto649,大樂透,train,510,1038,8,259500,-0.5991180154142582,-0.6220327552986513,-0.5991180154142582,-0.6729513487475915,0.05836223506743738,0.03785163776493256,0.058483368347338936,0.058483368347338936,0.002614643545279384,0.001751995798319328,0.001751995798319328,0.875,0.8588235294117647,0.4954337899543379,-164854.0,160.375,0
refined,candidate__antipop_ref_m070_d100,lotto649,大樂透,validation,255,542,8,135500,-0.7130535055350553,-0.7109630996309964,-0.7130535055350553,-0.7130535055350553,-0.024387453874538747,-0.015546125461254612,-0.02734607843137255,-0.02734607843137255,-0.011650369003690037,-0.013809803921568631,-0.013809803921568631,0.125,0.8784313725490196,0.47767857142857145,-96335.5,80.125,0
refined,candidate__balance_ref_p+0,lotto649,大樂透,holdout,255,573,8,143250,-0.46470331588132635,-0.6712041884816754,-0.6377984293193717,-0.7116928446771379,0.01975828970331588,-0.018150087260034906,0.029493604108309986,0.029493604108309986,-0.006041884816753926,-0.013298972922502338,-0.013298972922502338,0.375,0.8627450980392157,0.4863636363636364,-96150.0,87.375,1
refined,candidate__balance_ref_p+0,lotto649,大樂透,train,510,1038,8,259500,-0.6790351637764933,-0.6884816955684008,-0.6790351637764933,-0.6790351637764933,-0.021554913294797688,-0.014826589595375722,-0.023435889355742295,-0.023435889355742295,-0.003469171483622351,-0.005030987394957983,-0.005030987394957983,0.25,0.8156862745098039,0.5096153846153846,-179940.0,158.375,0
refined,candidate__balance_ref_p+0,lotto649,大樂透,validation,255,542,8,135500,-0.69705073800738,-0.7064538745387454,-0.69705073800738,-0.69705073800738,-0.008384686346863469,0.002468634686346864,-0.016929878618113913,-0.016929878618113913,0.004352398523985241,-0.003393604108309991,-0.003393604108309991,0.5,0.8431372549019608,0.4930232558139535,-95724.5,87.375,0
refined,candidate__balance_ref_p-10,lotto649,大樂透,holdout,255,573,8,143250,-0.6715698080279232,-0.6761361256544502,-0.6715698080279232,-0.7066544502617802,-0.014013089005235603,-0.025403141361256543,-0.012322549019607843,-0.012322549019607843,-0.0010034904013961614,-0.01151120448179272,-0.01151120448179272,0.375,0.8784313725490196,0.4732142857142857,-98256.5,87.375,0
refined,candidate__balance_ref_p-10,lotto649,大樂透,train,510,1038,8,259500,-0.6876710019267822,-0.7011676300578035,-0.6876710019267822,-0.6876710019267822,-0.030190751445086705,-0.03629672447013488,-0.03202524509803921,-0.03202524509803921,-0.012105009633911368,-0.0136203431372549,-0.0136203431372549,0.25,0.8254901960784313,0.503562945368171,-181953.0,157.25,0
refined,candidate__balance_ref_p-10,lotto649,大樂透,validation,255,542,8,135500,-0.6940516605166052,-0.6877269372693726,-0.6940516605166052,-0.6940516605166052,-0.00538560885608856,-0.0014464944649446492,-0.014876143790849675,-0.014876143790849675,0.007351476014760148,-0.0013398692810457536,-0.0013398692810457536,0.5,0.8235294117647058,0.5142857142857142,-93187.0,84.0,0
refined,candidate__balance_ref_p-5,lotto649,大樂透,holdout,255,573,8,143250,-0.6936753926701571,-0.6858638743455497,-0.6936753926701571,-0.7116928446771379,-0.036118673647469464,-0.039790575916230364,-0.03361260504201681,-0.03361260504201681,-0.0060418848167539275,-0.013625770308123251,-0.013625770308123251,0.25,0.8745098039215686,0.484304932735426,-99950.0,88.0,0
refined,candidate__balance_ref_p-5,lotto649,大樂透,train,510,1038,8,259500,-0.6726180154142581,-0.6780346820809249,-0.6726180154142581,-0.6726180154142581,-0.015137764932562619,-0.021105973025048172,-0.01640596405228758,-0.01640596405228758,0.002947976878612717,0.001998937908496734,0.001998937908496734,0.375,0.8274509803921568,0.5213270142180095,-175950.0,160.75,0
refined,candidate__balance_ref_p-5,lotto649,大樂透,validation,255,542,8,135500,-0.6919916974169742,-0.6936309963099632,-0.6919916974169742,-0.6919916974169742,-0.003325645756457566,-0.00017343173431734384,-0.013566479925303456,-0.013566479925303456,0.009411439114391143,-3.0205415499533667e-05,-3.0205415499533667e-05,0.5,0.803921568627451,0.4926829268292683,-93987.0,86.75,0
refined,candidate__cold_ref_g200_c7,lotto649,大樂透,holdout,255,573,8,143250,-0.6774371727748691,-0.6968970331588132,-0.6774371727748691,-0.6896623036649214,-0.0198804537521815,-0.011364746945898778,-0.023178944911297857,-0.023178944911297857,0.01598865619546248,0.0033157329598506023,0.0033157329598506023,0.375,0.8549019607843137,0.3577981651376147,-99830.5,88.375,0
refined,candidate__cold_ref_g200_c7,lotto649,大樂透,train,510,1038,8,259500,-0.6232721579961464,-0.6334296724470134,-0.6232721579961464,-0.6377552986512524,0.03420809248554913,0.01597495183044316,0.033589320728291315,0.033589320728291315,0.037810693641618494,0.03725549719887955,0.03725549719887955,0.75,0.8941176470588236,0.3991228070175439,-167014.5,177.125,0
refined,candidate__cold_ref_g200_c7,lotto649,大樂透,validation,255,542,8,135500,-0.7034086715867158,-0.6924206642066421,-0.7034086715867158,-0.7034086715867158,-0.014742619926199263,0.00020664206642066404,-0.018719841269841275,-0.018719841269841275,-0.0020055350553505554,-0.005183566760037353,-0.005183566760037353,0.5,0.8549019607843137,0.4036697247706422,-93973.0,84.75,0
refined,candidate__cold_ref_g200_c8,lotto649,大樂透,holdout,255,573,8,143250,-0.6772207678883072,-0.6944851657940664,-0.6772207678883072,-0.6894458987783595,-0.019664048865619545,-0.01194066317626527,-0.024504435107376286,-0.024504435107376286,0.016205061082024432,0.0019902427637721715,0.0019902427637721715,0.375,0.8705882352941177,0.36486486486486486,-100467.5,90.0,0
refined,candidate__cold_ref_g200_c8,lotto649,大樂透,train,510,1038,8,259500,-0.6030525048169557,-0.613364161849711,-0.6030525048169557,-0.6302509633911368,0.05442774566473989,0.02317533718689788,0.0538389939309057,0.0538389939309057,0.045315028901734104,0.04456546451914099,0.04456546451914099,0.75,0.8921568627450981,0.4087912087912088,-162427.0,183.375,0
refined,candidate__cold_ref_g200_c8,lotto649,大樂透,validation,255,542,8,135500,-0.7000940959409594,-0.700830258302583,-0.7000940959409594,-0.7000940959409594,-0.011428044280442804,0.006848708487084871,-0.014402707749766578,-0.014402707749766578,0.0013090405904059035,-0.0008664332399626553,-0.0008664332399626553,0.625,0.8745098039215686,0.4170403587443946,-95112.5,88.0,0
refined,candidate__cold_ref_g200_c9,lotto649,大樂透,holdout,255,573,8,143250,-0.6852486910994764,-0.7069284467713788,-0.6852486910994764,-0.6974738219895288,-0.02769197207678883,-0.02380802792321117,-0.03388818860877685,-0.03388818860877685,0.00817713787085515,-0.007393510737628389,-0.007393510737628389,0.375,0.8666666666666667,0.3574660633484163,-101567.5,88.5,0
refined,candidate__cold_ref_g200_c9,lotto649,大樂透,train,510,1038,8,259500,-0.5930130057803468,-0.6103044315992293,-0.5930130057803468,-0.6317938342967244,0.06446724470134875,0.03273025048169557,0.06334193510737629,0.06334193510737629,0.043772157996146435,0.042281640989729224,0.042281640989729224,0.625,0.8823529411764706,0.4022222222222222,-158878.5,181.625,0
refined,candidate__cold_ref_g200_c9,lotto649,大樂透,validation,255,542,8,135500,-0.70359963099631,-0.6952029520295203,-0.70359963099631,-0.70359963099631,-0.014933579335793359,-0.012693726937269372,-0.018701493930905703,-0.018701493930905703,-0.0021964944649446503,-0.005165219421101778,-0.005165219421101778,0.375,0.8784313725490196,0.4107142857142857,-94200.0,86.5,0
refined,candidate__cold_ref_g225_c7,lotto649,大樂透,holdout,255,573,8,143250,-0.6789258289703316,-0.6833158813263525,-0.6789258289703316,-0.6923603839441536,-0.021369109947643974,-0.023232111692844677,-0.03018482726423903,-0.03018482726423903,0.013290575916230368,-0.005048972922502339,-0.005048972922502339,0.375,0.8862745098039215,0.37610619469026546,-98285.0,91.625,0
refined,candidate__cold_ref_g225_c7,lotto649,大樂透,train,510,1038,8,259500,-0.582716281310212,-0.6260231213872833,-0.582716281310212,-0.630735549132948,0.07476396917148362,0.02188824662813102,0.07478637955182073,0.07478637955182073,0.04483044315992293,0.04432461484593837,0.04432461484593837,0.625,0.903921568627451,0.3839479392624729,-162653.0,176.875,0
refined,candidate__cold_ref_g225_c7,lotto649,大樂透,validation,255,542,8,135500,-0.7033044280442804,-0.7121771217712177,-0.7033044280442804,-0.7033044280442804,-0.014638376383763838,-0.017985239852398523,-0.015765919701213823,-0.015765919701213823,-0.0019012915129151301,-0.0022296451914099,-0.0022296451914099,0.375,0.8941176470588236,0.36403508771929827,-96650.0,86.875,0
refined,candidate__cold_ref_g225_c8,lotto649,大樂透,holdout,255,573,8,143250,-0.6827347294938918,-0.7006457242582897,-0.6827347294938918,-0.6961692844677139,-0.02517801047120419,-0.01643979057591623,-0.032974042950513545,-0.032974042950513545,0.009481675392670157,-0.007838188608776848,-0.007838188608776848,0.375,0.9019607843137255,0.3695652173913043,-100620.0,92.5,0
refined,candidate__cold_ref_g225_c8,lotto649,大樂透,train,510,1038,8,259500,-0.5754894026974952,-0.6387456647398844,-0.5754894026974952,-0.6350910404624277,0.08199084778420039,0.026732177263969172,0.08246758870214753,0.08246758870214753,0.04047495183044316,0.040219059290382816,0.040219059290382816,0.625,0.8980392156862745,0.37554585152838427,-165954.5,178.25,0
refined,candidate__cold_ref_g225_c8,lotto649,大樂透,validation,255,542,8,135500,-0.7001605166051661,-0.6975977859778597,-0.7001605166051661,-0.7001605166051661,-0.011494464944649447,-0.02007749077490775,-0.011182072829131657,-0.011182072829131657,0.0012426199261992617,0.002354201680672266,0.002354201680672266,0.375,0.9215686274509803,0.3702127659574468,-94674.5,89.5,0
refined,candidate__cold_ref_g225_c9,lotto649,大樂透,holdout,255,573,8,143250,-0.6686020942408377,-0.6814659685863875,-0.6686020942408377,-0.6954712041884816,-0.011045375218150088,-0.00869458987783595,-0.019616619981325866,-0.019616619981325866,0.010179755671902269,-0.009574883286647996,-0.009574883286647996,0.5,0.9058823529411765,0.38095238095238093,-98320.0,92.875,0
refined,candidate__cold_ref_g225_c9,lotto649,大樂透,train,510,1038,8,259500,-0.5351729287090559,-0.5884065510597303,-0.5351729287090559,-0.6179393063583815,0.12230732177263968,0.038678227360308286,0.12203539915966387,0.12203539915966387,0.0576266859344894,0.056213340336134454,0.056213340336134454,0.875,0.9098039215686274,0.3857758620689655,-152691.5,184.0,0
refined,candidate__cold_ref_g225_c9,lotto649,大樂透,validation,255,542,8,135500,-0.7012675276752768,-0.7025830258302583,-0.7012675276752768,-0.7012675276752768,-0.012601476014760148,-0.017712177121771217,-0.010915032679738567,-0.010915032679738567,0.00013560885608856056,0.002621241830065356,0.002621241830065356,0.375,0.9098039215686274,0.3793103448275862,-95200.0,87.875,0
refined,candidate__cold_ref_g250_c7,lotto649,大樂透,holdout,255,573,8,143250,-0.7118760907504363,-0.7077486910994765,-0.7118760907504363,-0.7118760907504363,-0.05431937172774869,-0.031486910994764396,-0.06594864612511672,-0.06594864612511672,-0.006225130890052357,-0.0257186741363212,-0.0257186741363212,0.25,0.8941176470588236,0.34210526315789475,-102067.5,89.375,0
refined,candidate__cold_ref_g250_c7,lotto649,大樂透,train,510,1038,8,259500,-0.6242124277456648,-0.6461040462427745,-0.6242124277456648,-0.6563121387283237,0.03326782273603083,-0.003789980732177264,0.031567331932773106,0.031567331932773106,0.019253853564547205,0.017306057422969184,0.017306057422969184,0.5,0.8901960784313725,0.3458149779735683,-168264.0,179.875,0
refined,candidate__cold_ref_g250_c7,lotto649,大樂透,validation,255,542,8,135500,-0.638130073800738,-0.6666014760147602,-0.638130073800738,-0.6739990774907749,0.0505359778597786,0.048332103321033215,0.051006676003734826,0.051006676003734826,0.027404059040590407,0.026423342670401494,0.026423342670401494,0.625,0.8862745098039215,0.34513274336283184,-90324.5,95.0,0
refined,candidate__cold_ref_g250_c8,lotto649,大樂透,holdout,255,573,8,143250,-0.702804537521815,-0.7120593368237347,-0.702804537521815,-0.716239092495637,-0.045247818499127394,-0.03329842931937173,-0.055140242763772176,-0.055140242763772176,-0.010588132635253053,-0.030004388422035486,-0.030004388422035486,0.25,0.8941176470588236,0.32456140350877194,-102700.0,89.375,0
refined,candidate__cold_ref_g250_c8,lotto649,大樂透,train,510,1038,8,259500,-0.6013848747591521,-0.6242774566473988,-0.6013848747591521,-0.6411290944123313,0.05609537572254335,-0.008549132947976879,0.05372452147525677,0.05372452147525677,0.034436897880539497,0.03168383520074697,0.03168383520074697,0.5,0.8823529411764706,0.35333333333333333,-162600.0,184.5,0
refined,candidate__cold_ref_g250_c8,lotto649,大樂透,validation,255,542,8,135500,-0.6462094095940959,-0.6689077490774907,-0.6462094095940959,-0.6820784132841329,0.04245664206642066,0.02898892988929889,0.041870448179271706,0.041870448179271706,0.01932472324723247,0.017287114845938374,0.017287114845938374,0.625,0.9098039215686274,0.34913793103448276,-90637.0,93.125,0
refined,candidate__cold_ref_g250_c9,lotto649,大樂透,holdout,255,573,8,143250,-0.716588132635253,-0.7099650959860384,-0.716588132635253,-0.716588132635253,-0.05903141361256544,-0.039581151832460734,-0.07006629318394025,-0.07006629318394025,-0.01093717277486911,-0.02983632119514473,-0.02983632119514473,0.125,0.8941176470588236,0.32456140350877194,-102500.0,88.125,0
refined,candidate__cold_ref_g250_c9,lotto649,大樂透,train,510,1038,8,259500,-0.6023053949903661,-0.6264643545279384,-0.6023053949903661,-0.6459874759152215,0.05517485549132948,0.03432947976878613,0.05366488095238095,0.05366488095238095,0.029578516377649328,0.027616841736694677,0.027616841736694677,0.625,0.8921568627450981,0.34725274725274724,-162567.5,185.125,0
refined,candidate__cold_ref_g250_c9,lotto649,大樂透,validation,255,542,8,135500,-0.6350904059040591,-0.6646642066420665,-0.6350904059040591,-0.670959409594096,0.05357564575645757,0.041535055350553504,0.05435284780578898,0.05435284780578898,0.030443726937269374,0.029769514472455644,0.029769514472455644,0.625,0.9137254901960784,0.37339055793991416,-90062.0,95.25,0
refined,candidate__hot_ref_w10_d096,lotto649,大樂透,holdout,255,573,8,143250,-0.6971780104712042,-0.7012216404886562,-0.6971780104712042,-0.7048979057591623,-0.03962129144851658,-0.028572425828970335,-0.02648067226890756,-0.02648067226890756,0.0007530541012216405,0.00507577030812325,0.00507577030812325,0.375,0.8823529411764706,0.49333333333333335,-100950.0,88.125,0
refined,candidate__hot_ref_w10_d096,lotto649,大樂透,train,510,1038,8,259500,-0.6750279383429673,-0.6748728323699422,-0.6750279383429673,-0.6846305394990366,-0.017547687861271675,-0.041314065510597305,-0.016549288048552758,-0.016549288048552758,-0.009064547206165702,-0.007916444911297853,-0.007916444911297853,0.375,0.8568627450980392,0.45080091533180777,-175579.5,158.0,0
refined,candidate__hot_ref_w10_d096,lotto649,大樂透,validation,255,542,8,135500,-0.711720479704797,-0.7380073800738007,-0.711720479704797,-0.7241623616236162,-0.023054428044280442,-0.02636162361623616,-0.02625392156862745,-0.02625392156862745,-0.022759225092250923,-0.02594019607843137,-0.02594019607843137,0.375,0.8352941176470589,0.45539906103286387,-100000.0,81.75,0
refined,candidate__hot_ref_w10_d097,lotto649,大樂透,holdout,255,573,8,143250,-0.7001448516579407,-0.6913298429319372,-0.7001448516579407,-0.7078647469458987,-0.04258813263525305,-0.02787434554973822,-0.031834547152194206,-0.031834547152194206,-0.002213787085514834,-0.0002781045751633998,-0.0002781045751633998,0.5,0.8588235294117647,0.4794520547945205,-99200.0,88.125,0
refined,candidate__hot_ref_w10_d097,lotto649,大樂透,train,510,1038,8,259500,-0.6675105973025048,-0.6614219653179191,-0.6675105973025048,-0.6771131984585742,-0.010030346820809248,-0.03245086705202312,-0.008628513071895426,-0.008628513071895426,-0.001547206165703275,4.3300653594772595e-06,4.3300653594772595e-06,0.375,0.8529411764705882,0.45977011494252873,-172746.0,159.25,0
refined,candidate__hot_ref_w10_d097,lotto649,大樂透,validation,255,542,8,135500,-0.7178892988929889,-0.7362619926199262,-0.7178892988929889,-0.7178892988929889,-0.02922324723247232,-0.04791143911439114,-0.032837815126050426,-0.032837815126050426,-0.01648616236162361,-0.0193015406162465,-0.0193015406162465,0.25,0.8549019607843137,0.4541284403669725,-99842.0,82.875,0
refined,candidate__hot_ref_w10_d098,lotto649,大樂透,holdout,255,573,8,143250,-0.7034607329842932,-0.7082024432809773,-0.7034607329842932,-0.7111806282722513,-0.04590401396160558,-0.038345549738219895,-0.03556190476190475,-0.03556190476190475,-0.005529668411867364,-0.004005462184873949,-0.004005462184873949,0.375,0.8823529411764706,0.48,-101450.0,88.125,0
refined,candidate__hot_ref_w10_d098,lotto649,大樂透,train,510,1038,8,259500,-0.6608853564547206,-0.6562254335260116,-0.6608853564547206,-0.6773010597302505,-0.003405105973025046,0.00017919075144508766,-0.0014361928104575181,-0.0014361928104575181,-0.0017350674373795747,0.00026331699346405244,0.00026331699346405244,0.5,0.8588235294117647,0.4680365296803653,-175039.5,160.0,0
refined,candidate__hot_ref_w10_d098,lotto649,大樂透,validation,255,542,8,135500,-0.7013367158671586,-0.7062140221402213,-0.7013367158671586,-0.7013367158671586,-0.012670664206642066,-0.02636162361623616,-0.01487408963585434,-0.01487408963585434,6.642066420664268e-05,-0.00133781512605042,-0.00133781512605042,0.25,0.8549019607843137,0.4724770642201835,-95692.0,86.25,0
refined,candidate__hot_ref_w20_d096,lotto649,大樂透,holdout,255,573,8,143250,-0.6348429319371728,-0.7013438045375218,-0.6348429319371728,-0.7132940663176265,0.022713787085514834,-0.005968586387434555,0.03951447245564893,0.03951447245564893,-0.0076431064572425825,-0.008397712418300658,-0.008397712418300658,0.5,0.8705882352941177,0.5135135135135135,-100467.5,84.875,0
refined,candidate__hot_ref_w20_d096,lotto649,大樂透,train,510,1038,8,259500,-0.6346218689788055,-0.651543352601156,-0.6346218689788055,-0.6680515414258189,0.022858381502890174,-0.00559344894026975,0.023136963118580763,0.023136963118580763,0.007514450867052025,0.007522257236227825,0.007522257236227825,0.5,0.8509803921568627,0.5184331797235023,-173421.5,156.75,0
refined,candidate__hot_ref_w20_d096,lotto649,大樂透,validation,255,542,8,135500,-0.6251614391143911,-0.7055350553505535,-0.6251614391143911,-0.7050756457564575,0.06350461254612547,0.024690036900369004,0.07100555555555554,0.07100555555555554,-0.003672509225092251,-0.0003866013071895421,-0.0003866013071895421,0.625,0.8745098039215686,0.515695067264574,-95750.0,84.5,0
refined,candidate__hot_ref_w20_d097,lotto649,大樂透,holdout,255,573,8,143250,-0.6387486910994764,-0.7019197207678882,-0.6387486910994764,-0.7171998254799302,0.01880802792321117,-0.00038394415357766165,0.03345863678804856,0.03345863678804856,-0.011548865619546248,-0.014453548085901031,-0.014453548085901031,0.5,0.8745098039215686,0.4977578475336323,-101150.0,86.0,0
refined,candidate__hot_ref_w20_d097,lotto649,大樂透,train,510,1038,8,259500,-0.6075081888246628,-0.608728323699422,-0.6075081888246628,-0.6698583815028901,0.04997206165703276,0.056749518304431604,0.05170738795518207,0.05170738795518207,0.005707610789980733,0.0066617997198879534,0.0066617997198879534,0.625,0.8980392156862745,0.5131004366812227,-168150.5,159.25,0
refined,candidate__hot_ref_w20_d097,lotto649,大樂透,validation,255,542,8,135500,-0.6211070110701107,-0.687841328413284,-0.6211070110701107,-0.7010212177121771,0.06755904059040589,0.035760147601476014,0.07451045751633986,0.07451045751633986,0.000381918819188191,0.0031183006535947717,0.0031183006535947717,0.75,0.8627450980392157,0.5136363636363637,-93302.5,84.875,0
refined,candidate__hot_ref_w20_d098,lotto649,大樂透,holdout,255,573,8,143250,-0.6317678883071554,-0.6893542757417104,-0.6317678883071554,-0.7102190226876091,0.025788830715532285,0.009389179755671903,0.04036806722689075,0.04036806722689075,-0.004568062827225132,-0.007544117647058825,-0.007544117647058825,0.5,0.8705882352941177,0.49099099099099097,-99200.0,87.625,0
refined,candidate__hot_ref_w20_d098,lotto649,大樂透,train,510,1038,8,259500,-0.6222779383429673,-0.6370732177263969,-0.6222779383429673,-0.6650419075144509,0.03520231213872832,0.023566473988439307,0.03611210317460317,0.03611210317460317,0.010524084778420036,0.010998377684407097,0.010998377684407097,0.625,0.8803921568627451,0.5256124721603563,-169013.0,162.375,0
refined,candidate__hot_ref_w20_d098,lotto649,大樂透,validation,255,542,8,135500,-0.6218145756457565,-0.6974169741697417,-0.6218145756457565,-0.7017287822878229,0.06685147601476014,0.03945387453874538,0.07251479925303456,0.07251479925303456,-0.00032564575645756434,0.0011226423902894475,0.0011226423902894475,0.75,0.8823529411764706,0.5066666666666667,-94650.0,85.0,0
refined,candidate__hot_ref_w30_d096,lotto649,大樂透,holdout,255,573,8,143250,-0.6332033158813264,-0.6854310645724259,-0.6332033158813264,-0.7036649214659686,0.02435340314136126,0.00842582897033159,0.03504943977591037,0.03504943977591037,0.0019860383944153574,-0.003886274509803923,-0.003886274509803923,0.625,0.8784313725490196,0.5178571428571429,-98188.0,90.5,0
refined,candidate__hot_ref_w30_d096,lotto649,大樂透,train,510,1038,8,259500,-0.5797321772639692,-0.6635568400770713,-0.5797321772639692,-0.6724190751445087,0.0777480732177264,-0.014851637764932563,0.07983257469654528,0.07983257469654528,0.0031469171483622348,0.003914927637721754,0.003914927637721754,0.375,0.8784313725490196,0.5022321428571429,-176533.0,156.125,0
refined,candidate__hot_ref_w30_d096,lotto649,大樂透,validation,255,542,8,135500,-0.685440036900369,-0.6865276752767528,-0.685440036900369,-0.7166734317343173,0.003226014760147601,0.015845018450184503,0.0030745564892623676,0.0030745564892623676,-0.015270295202952032,-0.016582306255835667,-0.016582306255835667,0.75,0.8784313725490196,0.48214285714285715,-93174.5,81.875,0
refined,candidate__hot_ref_w30_d097,lotto649,大樂透,holdout,255,573,8,143250,-0.6049476439790576,-0.64565445026178,-0.6049476439790576,-0.7032722513089005,0.05260907504363002,0.04099825479930192,0.052750700280112056,0.052750700280112056,0.0023787085514834203,-0.006296638655462186,-0.006296638655462186,0.625,0.8784313725490196,0.5133928571428571,-92662.0,90.75,0
refined,candidate__hot_ref_w30_d097,lotto649,大樂透,train,510,1038,8,259500,-0.6683323699421966,-0.6854971098265896,-0.6683323699421966,-0.6823540462427746,-0.010852119460500962,-0.024246628131021193,-0.0108906746031746,-0.0108906746031746,-0.0067880539499036606,-0.006754890289449112,-0.006754890289449112,0.375,0.8862745098039215,0.4889380530973451,-179131.0,156.25,0
refined,candidate__hot_ref_w30_d097,lotto649,大樂透,validation,255,542,8,135500,-0.6744926199261992,-0.6804428044280443,-0.6744926199261992,-0.7057260147601476,0.014173431734317343,0.019715867158671588,0.011000186741363207,0.011000186741363207,-0.004322878228782289,-0.008656676003734829,-0.008656676003734829,0.75,0.8901960784313725,0.5066079295154186,-92300.0,84.75,0
refined,candidate__hot_ref_w30_d098,lotto649,大樂透,holdout,255,573,8,143250,-0.6178621291448516,-0.6617102966841186,-0.6178621291448516,-0.7161867364746946,0.03969458987783595,0.024942408376963352,0.042774976657329586,0.042774976657329586,-0.010535776614310646,-0.01627236227824463,-0.01627236227824463,0.625,0.8745098039215686,0.5067264573991032,-95090.0,89.5,0
refined,candidate__hot_ref_w30_d098,lotto649,大樂透,train,510,1038,8,259500,-0.6604894026974952,-0.6747341040462428,-0.6604894026974952,-0.6745110789980732,-0.0030091522157996153,-0.016576107899807322,-0.002743102240896356,-0.002743102240896356,0.0010549132947976871,0.001392682072829132,0.001392682072829132,0.5,0.8764705882352941,0.49217002237136465,-175750.5,154.5,0
refined,candidate__hot_ref_w30_d098,lotto649,大樂透,validation,255,542,8,135500,-0.6860322878228783,-0.6969520295202952,-0.6860322878228783,-0.7172656826568266,0.0026337638376383757,0.013309963099630997,-0.00013468720821662515,-0.00013468720821662515,-0.015862546125461254,-0.019791549953314662,-0.019791549953314662,0.625,0.9058823529411765,0.49783549783549785,-94537.0,80.25,0
refined,candidate__hot_ref_w40_d096,lotto649,大樂透,holdout,255,573,8,143250,-0.647414485165794,-0.7075043630017452,-0.647414485165794,-0.7226212914485166,0.01014223385689354,-0.01112041884816754,0.014910971055088713,0.014910971055088713,-0.016970331588132635,-0.01816283846872082,-0.01816283846872082,0.375,0.8862745098039215,0.48672566371681414,-101350.0,86.125,0
refined,candidate__hot_ref_w40_d096,lotto649,大樂透,train,510,1038,8,259500,-0.641240366088632,-0.6726628131021195,-0.641240366088632,-0.6773694605009634,0.016239884393063585,0.0010057803468208092,0.017007854808590097,0.017007854808590097,-0.0018034682080924852,-0.0013539098972922504,-0.0013539098972922504,0.625,0.8568627450980392,0.5034324942791762,-176823.0,157.375,0
refined,candidate__hot_ref_w40_d096,lotto649,大樂透,validation,255,542,8,135500,-0.6766789667896679,-0.7033210332103321,-0.6766789667896679,-0.7079123616236163,0.01198708487084871,0.007715867158671587,0.012003454715219415,0.012003454715219415,-0.006509225092250923,-0.00765340802987862,-0.00765340802987862,0.625,0.9058823529411765,0.4935064935064935,-95400.0,85.125,0
refined,candidate__hot_ref_w40_d097,lotto649,大樂透,holdout,255,573,8,143250,-0.6457356020942409,-0.7047574171029668,-0.6457356020942409,-0.7209424083769633,0.011821116928446772,-0.02298778359511344,0.01231171802054156,0.01231171802054156,-0.015291448516579409,-0.020762091503267976,-0.020762091503267976,0.375,0.8666666666666667,0.4841628959276018,-101106.5,88.0,0
refined,candidate__hot_ref_w40_d097,lotto649,大樂透,train,510,1038,8,259500,-0.6360380539499036,-0.6479730250481696,-0.6360380539499036,-0.6797495183044316,0.021442196531791906,0.017903660886319846,0.02174314892623716,0.02174314892623716,-0.004183526011560692,-0.0043347922502334265,-0.0043347922502334265,0.625,0.8470588235294118,0.49537037037037035,-174486.5,157.0,0
